2026-05-01T19:37:54.989665Z,deepseek/deepseek-chat-v3-0324,TB-PG-0088,day4_chosen_generation,579,101,680,5209,0.000267
2026-05-01T19:38:00.586670Z,deepseek/deepseek-chat-v3-0324,TB-PG-0059,day4_chosen_generation,579,101,680,5575,0.000267
2026-05-01T19:38:05.096725Z,deepseek/deepseek-chat-v3-0324,TB-PG-0082,day4_chosen_generation,579,80,659,4489,0.000244
2026-05-01T19:38:11.112842Z,deepseek/deepseek-chat-v3-0324,TB-PG-0077,day4_chosen_generation,580,79,659,5996,0.000244
2026-05-01T19:38:17.684028Z,deepseek/deepseek-chat-v3-0324,TB-PG-0083,day4_chosen_generation,580,130,710,6551,0.0003
2026-05-01T19:38:21.074477Z,deepseek/deepseek-chat-v3-0324,TB-PG-0078,day4_chosen_generation,579,76,655,3379,0.00024
2026-05-01T19:38:25.056552Z,deepseek/deepseek-chat-v3-0324,TB-PG-0065,day4_chosen_generation,580,81,661,3967,0.000246
2026-05-01T19:38:28.614712Z,deepseek/deepseek-chat-v3-0324,TB-PG-0089,day4_chosen_generation,579,76,655,3541,0.00024
2026-05-01T19:38:31.611733Z,deepseek/deepseek-chat-v3-0324,TB-PG-0076,day4_chosen_generation,579,86,665,2981,0.000251
2026-05-01T19:38:37.017311Z,deepseek/deepseek-chat-v3-0324,TB-PG-0072,day4_chosen_generation,579,81,660,5390,0.000245
2026-05-01T19:38:42.554690Z,deepseek/deepseek-chat-v3-0324,TB-PG-0048,day4_chosen_generation,580,104,684,5524,0.000271
2026-05-01T19:38:45.741946Z,deepseek/deepseek-chat-v3-0324,TB-PG-0058,day4_chosen_generation,579,84,663,3174,0.000249
2026-05-01T19:38:49.734598Z,deepseek/deepseek-chat-v3-0324,TB-PG-0057,day4_chosen_generation,579,77,656,3981,0.000241
2026-05-01T19:38:53.421355Z,deepseek/deepseek-chat-v3-0324,TB-PG-0050,day4_chosen_generation,579,87,666,3673,0.000252
2026-05-01T19:38:57.927091Z,deepseek/deepseek-chat-v3-0324,TB-PG-0052,day4_chosen_generation,579,84,663,4494,0.000249
2026-05-01T19:39:04.890449Z,deepseek/deepseek-chat-v3-0324,TB-PG-0068,day4_chosen_generation,579,103,682,6951,0.00027
2026-05-01T19:39:09.836558Z,deepseek/deepseek-chat-v3-0324,TB-PG-0055,day4_chosen_generation,580,73,653,4933,0.000237
2026-05-01T19:39:14.823133Z,deepseek/deepseek-chat-v3-0324,TB-PG-0066,day4_chosen_generation,580,79,659,4967,0.000244
2026-05-01T19:39:17.855608Z,deepseek/deepseek-chat-v3-0324,TB-PG-0049,day4_chosen_generation,579,89,668,3021,0.000254
2026-05-01T19:39:21.905042Z,deepseek/deepseek-chat-v3-0324,TB-HA-0006,day4_chosen_generation,988,83,1071,4036,0.000358
2026-05-01T19:39:25.235538Z,deepseek/deepseek-chat-v3-0324,TB-HA-0014,day4_chosen_generation,957,84,1041,3006,0.000351
2026-05-01T19:39:29.658469Z,deepseek/deepseek-chat-v3-0324,TB-HA-0018,day4_chosen_generation,936,83,1019,4097,0.000344
2026-05-01T19:39:35.575044Z,deepseek/deepseek-chat-v3-0324,TB-HA-0023,day4_chosen_generation,980,102,1082,5592,0.000377
2026-05-01T19:39:40.391928Z,deepseek/deepseek-chat-v3-0324,TB-HA-0016,day4_chosen_generation,936,80,1016,4479,0.000341
2026-05-01T19:39:45.216431Z,deepseek/deepseek-chat-v3-0324,TB-HA-0029,day4_chosen_generation,901,81,982,4407,0.000332
2026-05-01T19:39:55.242044Z,deepseek/deepseek-chat-v3-0324,TB-HA-0025,day4_chosen_generation,980,87,1067,10008,0.00036
2026-05-01T19:40:07.085233Z,deepseek/deepseek-chat-v3-0324,TB-HA-0026,day4_chosen_generation,889,91,980,11481,0.00034
2026-05-01T19:40:12.598409Z,deepseek/deepseek-chat-v3-0324,TB-HA-0021,day4_chosen_generation,980,96,1076,5484,0.00037
2026-05-01T19:40:17.616792Z,deepseek/deepseek-chat-v3-0324,TB-HA-0041,day4_chosen_generation,854,100,954,4676,0.000341
2026-05-01T19:40:23.021512Z,deepseek/deepseek-chat-v3-0324,TB-HA-0033,day4_chosen_generation,851,107,958,5379,0.000347
2026-05-01T19:40:33.171307Z,deepseek/deepseek-chat-v3-0324,TB-HA-0035,day4_chosen_generation,853,98,951,10123,0.000338
2026-05-01T19:40:38.357301Z,deepseek/deepseek-chat-v3-0324,TB-HA-0045,day4_chosen_generation,853,86,939,5155,0.000325
2026-05-01T19:40:49.589298Z,deepseek/deepseek-chat-v3-0324,TB-HA-0037,day4_chosen_generation,846,111,957,11202,0.000351
2026-05-01T19:40:53.639185Z,deepseek/deepseek-chat-v3-0324,TB-HA-0044,day4_chosen_generation,843,89,932,4031,0.000326
2026-05-01T19:40:57.587780Z,deepseek/deepseek-chat-v3-0324,TB-HA-0038,day4_chosen_generation,835,92,927,3930,0.000327
2026-05-01T19:41:00.915327Z,deepseek/deepseek-chat-v3-0324,TB-HA-0043,day4_chosen_generation,849,98,947,3307,0.000337
2026-05-01T19:41:04.700292Z,deepseek/deepseek-chat-v3-0324,TB-PE-0001,day4_chosen_generation,906,77,983,3764,0.000329
2026-05-01T19:41:08.790016Z,deepseek/deepseek-chat-v3-0324,TB-PE-0007,day4_chosen_generation,911,83,994,3751,0.000337
2026-05-01T19:41:13.200510Z,deepseek/deepseek-chat-v3-0324,TB-PE-0003,day4_chosen_generation,904,81,985,4059,0.000333
2026-05-01T19:41:16.837930Z,deepseek/deepseek-chat-v3-0324,TB-PE-0008,day4_chosen_generation,911,74,985,3312,0.000327
2026-05-01T19:41:32.599762Z,deepseek/deepseek-chat-v3-0324,TB-PE-0011,day4_chosen_generation,902,92,994,15419,0.000345
2026-05-01T19:41:41.177399Z,deepseek/deepseek-chat-v3-0324,TB-PE-0010,day4_chosen_generation,896,85,981,8227,0.000335
2026-05-01T19:41:50.109949Z,deepseek/deepseek-chat-v3-0324,TB-PE-0024,day4_chosen_generation,876,83,959,8607,0.000328
2026-05-01T19:41:56.517951Z,deepseek/deepseek-chat-v3-0324,TB-PE-0065,day4_chosen_generation,828,94,922,6074,0.000327
2026-05-01T19:42:02.130378Z,deepseek/deepseek-chat-v3-0324,TB-PE-0059,day4_chosen_generation,818,87,905,5585,0.000317
2026-05-01T19:42:08.558244Z,deepseek/deepseek-chat-v3-0324,TB-PE-0043,day4_chosen_generation,846,79,925,6401,0.000315
2026-05-01T19:42:12.877727Z,deepseek/deepseek-chat-v3-0324,TB-PE-0040,day4_chosen_generation,868,87,955,3993,0.00033
2026-05-01T19:42:18.382661Z,deepseek/deepseek-chat-v3-0324,TB-PE-0048,day4_chosen_generation,833,111,944,5090,0.000347
2026-05-01T19:42:23.039010Z,deepseek/deepseek-chat-v3-0324,TB-PE-0023,day4_chosen_generation,872,98,970,4240,0.000343
2026-05-01T19:42:27.733916Z,deepseek/deepseek-chat-v3-0324,TB-PE-0064,day4_chosen_generation,848,107,955,4354,0.000347
2026-05-01T19:42:33.980535Z,deepseek/deepseek-chat-v3-0324,TB-PE-0022,day4_chosen_generation,873,85,958,5898,0.000329
2026-05-01T19:42:38.807655Z,deepseek/deepseek-chat-v3-0324,TB-PE-0068,day4_chosen_generation,856,92,948,4481,0.000332
2026-05-01T19:42:43.509272Z,deepseek/deepseek-chat-v3-0324,TB-PE-0073,day4_chosen_generation,829,88,917,4367,0.000321
2026-05-01T19:42:49.712614Z,deepseek/deepseek-chat-v3-0324,TB-PE-0056,day4_chosen_generation,843,98,941,6173,0.000335
2026-05-01T19:42:57.236939Z,deepseek/deepseek-chat-v3-0324,TB-PE-0042,day4_chosen_generation,829,92,921,7173,0.000325
2026-05-01T19:43:04.138257Z,deepseek/deepseek-chat-v3-0324,TB-PE-0055,day4_chosen_generation,848,102,950,6889,0.000341
2026-05-01T19:43:09.367535Z,deepseek/deepseek-chat-v3-0324,TB-PE-0044,day4_chosen_generation,853,110,963,4902,0.000351
2026-05-01T19:43:14.780551Z,deepseek/deepseek-chat-v3-0324,TB-PE-0058,day4_chosen_generation,846,99,945,5087,0.000337
2026-05-01T19:43:21.414168Z,deepseek/deepseek-chat-v3-0324,TB-PE-0014,day4_chosen_generation,870,91,961,6290,0.000335
2026-05-01T19:43:26.831498Z,deepseek/deepseek-chat-v3-0324,TB-PE-0060,day4_chosen_generation,839,98,937,5024,0.000334
2026-05-01T19:43:31.648537Z,deepseek/deepseek-chat-v3-0324,TB-PE-0063,day4_chosen_generation,817,106,923,4481,0.000337
2026-05-01T19:43:35.938199Z,deepseek/deepseek-chat-v3-0324,TB-PE-0047,day4_chosen_generation,854,109,963,4269,0.00035
2026-05-01T19:43:39.718004Z,deepseek/deepseek-chat-v3-0324,TB-PE-0020,day4_chosen_generation,887,80,967,3448,0.000327
2026-05-01T19:43:46.048114Z,deepseek/deepseek-chat-v3-0324,TB-PE-0052,day4_chosen_generation,811,96,907,6002,0.000325
2026-05-01T19:43:49.038064Z,deepseek/deepseek-chat-v3-0324,TB-PE-0021,day4_chosen_generation,861,89,950,2972,0.00033
2026-05-01T19:43:53.412134Z,deepseek/deepseek-chat-v3-0324,TB-PE-0018,day4_chosen_generation,871,84,955,4017,0.000328
2026-05-01T19:43:58.365433Z,deepseek/deepseek-chat-v3-0324,TB-PE-0030,day4_chosen_generation,955,101,1056,4500,0.000369
2026-05-01T19:44:02.416551Z,deepseek/deepseek-chat-v3-0324,TB-PE-0028,day4_chosen_generation,957,98,1055,3712,0.000366
2026-05-01T19:44:06.172359Z,deepseek/deepseek-chat-v3-0324,TB-PE-0033,day4_chosen_generation,938,84,1022,3414,0.000346
2026-05-01T19:44:18.376804Z,deepseek/deepseek-chat-v3-0324,TB-TR-010,day4_rejected_generation,2796,157,2953,11829,0.000928
2026-05-01T19:44:23.766671Z,deepseek/deepseek-chat-v3-0324,TB-TR-013,day4_rejected_generation,2881,143,3024,5015,0.000935
2026-05-01T19:44:31.733653Z,deepseek/deepseek-chat-v3-0324,TB-TR-006,day4_rejected_generation,2811,200,3011,7938,0.000979
2026-05-01T19:44:37.988552Z,deepseek/deepseek-chat-v3-0324,TB-TR-021,day4_rejected_generation,3039,180,3219,6177,0.001019
2026-05-01T19:44:44.778349Z,deepseek/deepseek-chat-v3-0324,TB-TR-023,day4_rejected_generation,3071,193,3264,6767,0.001041
2026-05-01T19:44:53.855485Z,deepseek/deepseek-chat-v3-0324,TB-TR-025,day4_rejected_generation,3043,175,3218,9054,0.001014
2026-05-01T19:45:01.974167Z,deepseek/deepseek-chat-v3-0324,TB-TR-011,day4_rejected_generation,2858,131,2989,8084,0.000916
2026-05-01T19:45:09.676783Z,deepseek/deepseek-chat-v3-0324,TB-TR-012,day4_rejected_generation,3021,183,3204,7307,0.001017
2026-05-01T19:45:20.494438Z,deepseek/deepseek-chat-v3-0324,TB-TR-009,day4_rejected_generation,2730,142,2872,10802,0.000893
2026-05-01T19:45:29.817522Z,deepseek/deepseek-chat-v3-0324,TB-TR-007,day4_rejected_generation,3075,151,3226,8988,0.000996
2026-05-01T19:45:35.878322Z,deepseek/deepseek-chat-v3-0324,TB-TR-051,day4_rejected_generation,375,118,493,6035,0.000231
2026-05-01T19:45:42.520842Z,deepseek/deepseek-chat-v3-0324,TB-TR-067,day4_rejected_generation,374,156,530,6215,0.000273
2026-05-01T19:45:50.806503Z,deepseek/deepseek-chat-v3-0324,TB-TR-062,day4_rejected_generation,374,129,503,7868,0.000243
2026-05-01T19:45:59.339307Z,deepseek/deepseek-chat-v3-0324,TB-TR-058,day4_rejected_generation,409,142,551,8193,0.000267
2026-05-01T19:46:05.826397Z,deepseek/deepseek-chat-v3-0324,TB-TR-052,day4_rejected_generation,374,152,526,6152,0.000268
2026-05-01T19:46:14.425682Z,deepseek/deepseek-chat-v3-0324,TB-TR-068,day4_rejected_generation,395,142,537,8271,0.000263
2026-05-01T19:46:18.972343Z,deepseek/deepseek-chat-v3-0324,TB-TR-064,day4_rejected_generation,374,133,507,4215,0.000247
2026-05-01T19:46:25.012301Z,deepseek/deepseek-chat-v3-0324,TB-TR-070,day4_rejected_generation,374,148,522,5698,0.000264
2026-05-01T19:46:31.207787Z,deepseek/deepseek-chat-v3-0324,TB-TR-061,day4_rejected_generation,415,151,566,5832,0.000278
2026-05-01T19:46:38.936511Z,deepseek/deepseek-chat-v3-0324,TB-TR-065,day4_rejected_generation,374,152,526,7362,0.000268
2026-05-01T19:46:50.400160Z,deepseek/deepseek-chat-v3-0324,TB-TR-069,day4_rejected_generation,401,157,558,11122,0.000281
2026-05-01T19:46:58.283137Z,deepseek/deepseek-chat-v3-0324,TB-PG-0023,day4_rejected_generation,774,187,961,7534,0.000415
2026-05-01T19:47:08.154605Z,deepseek/deepseek-chat-v3-0324,TB-PG-0017,day4_rejected_generation,774,137,911,9472,0.00036
2026-05-01T19:47:14.228479Z,deepseek/deepseek-chat-v3-0324,TB-PG-0001,day4_rejected_generation,771,127,898,5737,0.000348
2026-05-01T19:47:21.300391Z,deepseek/deepseek-chat-v3-0324,TB-PG-0002,day4_rejected_generation,770,121,891,6712,0.000341
2026-05-01T19:47:30.651040Z,deepseek/deepseek-chat-v3-0324,TB-PG-0038,day4_rejected_generation,774,131,905,9002,0.000353
2026-05-01T19:47:36.273882Z,deepseek/deepseek-chat-v3-0324,TB-PG-0040,day4_rejected_generation,767,166,933,5240,0.00039
2026-05-01T19:47:44.426244Z,deepseek/deepseek-chat-v3-0324,TB-PG-0024,day4_rejected_generation,786,190,976,7817,0.000421
2026-05-01T19:47:51.636228Z,deepseek/deepseek-chat-v3-0324,TB-PG-0035,day4_rejected_generation,774,112,886,6877,0.000332
2026-05-01T19:48:00.692521Z,deepseek/deepseek-chat-v3-0324,TB-HA-0001,day4_rejected_generation,773,114,887,8715,0.000334
2026-05-01T19:48:06.627532Z,deepseek/deepseek-chat-v3-0324,TB-HA-0011,day4_rejected_generation,786,119,905,5386,0.000343
2026-05-01T19:48:18.555292Z,deepseek/deepseek-chat-v3-0324,TB-HA-0005,day4_rejected_generation,777,144,921,11532,0.000368
2026-05-01T19:48:23.927168Z,deepseek/deepseek-chat-v3-0324,TB-HA-0007,day4_rejected_generation,770,120,890,5004,0.00034
2026-05-01T19:48:31.960167Z,deepseek/deepseek-chat-v3-0324,TB-HA-0015,day4_rejected_generation,821,119,940,7667,0.000353
2026-05-01T19:48:35.625120Z,deepseek/deepseek-chat-v3-0324,TB-HA-0003,day4_rejected_generation,820,87,907,3325,0.000317
2026-05-01T19:48:43.231768Z,deepseek/deepseek-chat-v3-0324,TB-HA-0017,day4_rejected_generation,844,117,961,7251,0.000357
2026-05-01T19:48:50.844501Z,deepseek/deepseek-chat-v3-0324,TB-PE-0013,day4_rejected_generation,761,182,943,7224,0.000406
2026-05-01T19:48:57.378749Z,deepseek/deepseek-chat-v3-0324,TB-PE-0015,day4_rejected_generation,756,129,885,6155,0.000346
2026-05-01T19:49:02.035260Z,deepseek/deepseek-chat-v3-0324,TB-PE-0029,day4_rejected_generation,772,92,864,4593,0.00031
2026-05-01T19:49:07.825214Z,deepseek/deepseek-chat-v3-0324,TB-PE-0038,day4_rejected_generation,753,114,867,5416,0.000329
2026-05-01T19:49:13.533781Z,deepseek/deepseek-chat-v3-0324,TB-PE-0036,day4_rejected_generation,742,108,850,5363,0.000319
